doi,paper_title,paper_authors,first_author,paper_year,paper_journal,session_id,kingdom,phylum,class,order,family,subfamily,genus,species,tau_mean_hours,tau_sd_hours,tau_sem_hours,tau_min_hours,tau_max_hours,sample_size,sex,age_class,genotype,strain,light_condition,temperature_celsius,measurement_method,tissue_or_output,collection_locality,country,source_page,source_context,extraction_reasoning,accepted_name,gbif_key,taxonomy_note,extraction_confidence,flag_for_review,source_type,pdf_source,pdf_filename,pdf_url,notes,processed_date,calibrated_confidence,consensus_agreement,extraction_trace_id,audit_status,audit_session,audit_prior_values,pdf_path
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,22.15,0.22,0.0733,,,9,not_specified,,wild-type,,DD,20,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.9,False,primary,,,,"Sham-operated: one optic lobe removed, contralateral sham-operated; original_file_ref: provided/zs230005.pdf; SEM computed from SD/√n",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,23.49,0.22,0.0663,,,11,not_specified,,wild-type,,DD,25,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.9,False,primary,,,,"Sham-operated: one optic lobe removed, contralateral sham-operated; original_file_ref: provided/zs230005.pdf; SEM computed from SD/√n",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,23.69,0.18,0.052,,,12,not_specified,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.9,False,primary,,,,"Sham-operated: one optic lobe removed, contralateral sham-operated; original_file_ref: provided/zs230005.pdf; SEM computed from SD/√n",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,22.98,0.74,0.2231,,,11,not_specified,,wild-type,,DD,20,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.9,False,primary,,,,"Optic nerve-severed (ONC): one optic lobe removed, contralateral nerve severed; original_file_ref: provided/zs230005.pdf; SEM computed from SD/√n",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,23.46,0.3,0.0866,,,12,not_specified,,wild-type,,DD,25,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.9,False,primary,,,,"Optic nerve-severed (ONC): one optic lobe removed, contralateral nerve severed; original_file_ref: provided/zs230005.pdf; SEM computed from SD/√n",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,24.07,0.13,0.0375,,,12,not_specified,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.9,False,primary,,,,"Optic nerve-severed (ONC): one optic lobe removed, contralateral nerve severed; original_file_ref: provided/zs230005.pdf; SEM computed from SD/√n",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,24.3,,,,,,not_specified,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.82,False,primary,,,,Anterior compound eye half removed (aONC) at 30°C; see Fig 5D; original_file_ref: provided/zs230005.pdf,2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230005,The Compound Eye Regulates Free-Running Period and Stability of the Circadian Locomotor Rhythm in the Cricket Gryllus bimaculatus,"Tomioka, Kenji",,2023,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,24.1,,,,,,not_specified,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.82,False,primary,,,,Posterior compound eye half removed (pONC) at 30°C; see Fig 5C; original_file_ref: provided/zs230005.pdf,2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230005.pdf
10.2108/zs230113,Reciprocal Coupling of Circadian Clocks in the Compound Eye and Optic Lobe in the Cricket Gryllus bimaculatus,"Tomioka, Kenji; Takeuchi, Kazuki; Matsuka, Mirai; Moriyama, Yoshiyuki",,2024,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,23.7,,,,,,male,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.82,False,primary,,,,"dsDsRed2 control (4.6 nL, 2 μM) - 7 animals used as control, value from Fig 3; original_file_ref: provided/zs230113.pdf",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230113.pdf
10.2108/zs230113,Reciprocal Coupling of Circadian Clocks in the Compound Eye and Optic Lobe in the Cricket Gryllus bimaculatus,"Tomioka, Kenji; Takeuchi, Kazuki; Matsuka, Mirai; Moriyama, Yoshiyuki",,2024,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,25.3,,,,,10,male,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.85,False,primary,,,,"dsper RNAi (4.6 nL, 0.2 μM) - all 10 rhythmic; period lengthened vs control (Fig 2G, Fig 3A); original_file_ref: provided/zs230113.pdf",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230113.pdf
10.2108/zs230113,Reciprocal Coupling of Circadian Clocks in the Compound Eye and Optic Lobe in the Cricket Gryllus bimaculatus,"Tomioka, Kenji; Takeuchi, Kazuki; Matsuka, Mirai; Moriyama, Yoshiyuki",,2024,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,25.4,,,,,10,male,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.85,False,primary,,,,"dsper RNAi (4.6 nL, 1 μM) - 10 of 12 rhythmic; period lengthened vs control (Fig 2F, Fig 3A); original_file_ref: provided/zs230113.pdf",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230113.pdf
10.2108/zs230113,Reciprocal Coupling of Circadian Clocks in the Compound Eye and Optic Lobe in the Cricket Gryllus bimaculatus,"Tomioka, Kenji; Takeuchi, Kazuki; Matsuka, Mirai; Moriyama, Yoshiyuki",,2024,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,25.5,,,,,10,male,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.85,False,primary,,,,"dsper RNAi (4.6 nL, 2 μM) - 10 of 13 rhythmic; CE clock stopped; period significantly lengthened (Fig 2E, Fig 3A); original_file_ref: provided/zs230113.pdf",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230113.pdf
10.2108/zs230113,Reciprocal Coupling of Circadian Clocks in the Compound Eye and Optic Lobe in the Cricket Gryllus bimaculatus,"Tomioka, Kenji; Takeuchi, Kazuki; Matsuka, Mirai; Moriyama, Yoshiyuki",,2024,Zoological Science,20260330_extraction,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,,Gryllus,Gryllus bimaculatus,24.47,0.26,0.0983,,,7,male,,wild-type,,DD,30,locomotor_activity,,,,,,,"Gryllus bimaculatus De Geer, 1773",1713034,,0.9,False,primary,,,,"dsper RNAi (4.6 nL, 2 μM) + optic nerve severance (both sides); result was significantly shorter than dsper-only treatment, approaching ONC value; original_file_ref: provided/zs230113.pdf; SEM computed from SD/√n",2026-03-30,,,,confidence_assigned,audit_20260330,,pdfs/done/completed papers/zs230113.pdf
10.1016/0304-3940(90)90179-d,Circadian Rhythm of c-fos-Like Immunoreactivity in the Brain of the African Clawed Frog,"Kononen, Juha; Koistinaho, Jari; Alho, Hannu",Kononen,1990,Neuroscience Letters,20260330_extraction,Animalia,Chordata,Amphibia,Anura,Pipidae,,Xenopus,Xenopus laevis,22.9,0.5,0.0513,21.2,24.3,95,mixed,,wild-type,,DD,21,melatonin_assay,retinal eyecup,,,,Table 1,,"Xenopus laevis (Daudin, 1802)",5217334,,0.95,False,primary,,,,original_file_ref: provided/2959.full.pdf; SEM computed from SD/√n,2026-03-30,,,,unaudited,,,
10.1177/074873040101600108,Scheduled Voluntary Wheel Running Activity Modulates Free-Running Circadian Body Temperature Rhythms in Octodon degus,"Kas, MJH; Edgar, DM",Kas,2001,Journal of Biological Rhythms,20260330_search,Animalia,Chordata,Mammalia,Rodentia,Octodontidae,,Octodon,Octodon degus,23.39,,0.11,,,,mixed,,wild-type,,DD,,wheel_running,locomotor_activity,,,,Abstract: average period length of 23.39 ± 0.11 h,Explicit tau value in abstract. Crepuscular rodent measured in constant darkness.,"Octodon degus (Molina, 1782)",5219900,,0.95,False,primary,,,,"Hystricomorph rodent, crepuscular. SEM reported.",2026-03-30,,,,unaudited,,,
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,21.4,,,,,1,mixed,,prtm/prtm (part-time homozygous),BTBR T+ tf/J,DD,,wheel_running,locomotor_activity,,,2,"Figure 1D, ENU mutagenesis screen results; text states 'The animal (a prtm homozygote) had a free-running period of 21.4 hours'",Explicit period value from original mutant isolation. Individual G3 animal with clear free-running period measurement in DD.,"Mus musculus Linnaeus, 1758",7429082,,0.95,False,primary,unpaywall,,,,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,25.83,,,,,1,mixed,,Ovtm/Ovtm (Overtime homozygous),BTBR T+ tf/J,DD,,wheel_running,locomotor_activity,,,2,"Figure 1E, ENU mutagenesis screen results; text states 'The animal (an Ovtm homozygote) had a free-running period of 25.83 hours'",Explicit period value from original mutant isolation. Individual G3 animal with clear free-running period measurement in DD.,"Mus musculus Linnaeus, 1758",7429082,,0.95,False,primary,unpaywall,,,,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.17,0.22,0.0049,,,2047,mixed,,wild-type,BTBR T+ tf/J,DD,,wheel_running,locomotor_activity,,,2,Figure 1B histogram; caption states 'Mean = 23.17 h S.D. = 0.22 h N = 2047',"Distribution mean and SD from large population screen (3198 mice screened, 2047 shown in histogram). Gray shaded area indicates ±3 SD from mean. prtm and Ovtm mutants are outliers in this distribution.","Mus musculus Linnaeus, 1758",7429082,,0.95,False,primary,unpaywall,,,SEM computed from SD/√n,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,22.15,0.31,0.1096,,,8,mixed,,Cry1-KO/prtm (complementation test),BTBR T+ tf/J x mCry1-KO,DD,,wheel_running,locomotor_activity,,,3,Figure 2C period histogram; caption states 'Cry1-KO/prtm mice (mean 22.15 hours; S.D. = 0.31; n = 8)',Complementation test data showing prtm is a Cry1 allele. Period shown by histogram quantification from genetic complementation assay.,"Mus musculus Linnaeus, 1758",7429082,,0.9,False,primary,unpaywall,,,SEM computed from SD/√n,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.4,0.23,0.0869,,,7,mixed,,prtm/+ (prtm heterozygous),BTBR T+ tf/J x mCry1-KO,DD,,wheel_running,locomotor_activity,,,3,Figure 2C period histogram; caption states 'prtm/+ mice (mean = 23.4 hours; S.D. = 0.23; n = 7)',Heterozygous complementation test data. Period quantified from histogram of circadian rhythm measurements.,"Mus musculus Linnaeus, 1758",7429082,,0.9,False,primary,unpaywall,,,SEM computed from SD/√n,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.58,0.32,0.0232,,,191,mixed,,wild-type,[BTBR/J x C57BL/6J]F2,DD,,wheel_running,locomotor_activity,,,4,"Figure 3D period distribution, top panel; caption states 'Wildtype Mean = 23.58 S.D. = 0.32 N = 191'",Wild-type distribution from F2 intercross progeny used for genetic mapping of Ovtm. Large sample provides precise tau estimate.,"Mus musculus Linnaeus, 1758",7429082,,0.95,False,primary,unpaywall,,,SEM computed from SD/√n,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.06,0.61,0.0296,,,425,mixed,,Ovtm/+ (Ovtm heterozygous),[BTBR/J x C57BL/6J]F2,DD,,wheel_running,locomotor_activity,,,4,"Figure 3D period distribution, middle panel; caption states 'Ovtm/+ Mean = 24.06 S.D. = 0.61 N = 425'",Heterozygous phenotype shows semidominant effect of Ovtm. Large sample from F2 intercross mapping experiment.,"Mus musculus Linnaeus, 1758",7429082,,0.95,False,primary,unpaywall,,,SEM computed from SD/√n,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1101/sqb.2007.72.052,Genetics and Neurobiology of Circadian Clocks in Mammals,S.M. Siepka; S.-H. Yoo; J. Park; C. Lee; J.S. Takahashi,Siepka,2007,Cold Spring Harbor Symposia on Quantitative Biology,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,26.21,0.55,0.0403,,,186,mixed,,Ovtm/Ovtm (Ovtm homozygous),[BTBR/J x C57BL/6J]F2,DD,,wheel_running,locomotor_activity,,,4,"Figure 3D period distribution, bottom panel; caption states 'Ovtm/Ovtm Mean = 26.21 S.D. = 0.55 N = 186'",Homozygous Ovtm phenotype from F2 intercross mapping experiment showing long-period circadian phenotype.,"Mus musculus Linnaeus, 1758",7429082,,0.95,False,primary,unpaywall,,,SEM computed from SD/√n,2026-03-30,,,,,,,pdfs/Circadian/Paper_2007_SQB_72_052.pdf
10.1038/s41598-021-01764-8,Gpr19 is a circadian clock-controlled orphan GPCR with a role in modulating free-running period and light resetting capacity of the circadian clock,"Yamaguchi, Yoshiaki; Murai, Iori; Goto, Kaoru; Doi, Shotaro; Zhou, Huihua; Setsu, Genzui; Shimatani, Hiroyuki; Okamura, Hitoshi; Miyake, Takahito; Doi, Masao",Yamaguchi Y,2021,Scientific Reports,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,23.77,,,,,,not_specified,,Gpr19+/+ (WT),,DD,,locomotor_activity,,,,see extraction_reasoning,,,"Mus musculus Linnaeus, 1758",7429082,,0.8,True,primary,unpaywall,,,,2026-03-30,,,,,,,pdfs/Circadian/10_1038_s41598-021-01764-8.pdf
10.1038/s41598-021-01764-8,Gpr19 is a circadian clock-controlled orphan GPCR with a role in modulating free-running period and light resetting capacity of the circadian clock,"Yamaguchi, Yoshiaki; Murai, Iori; Goto, Kaoru; Doi, Shotaro; Zhou, Huihua; Setsu, Genzui; Shimatani, Hiroyuki; Okamura, Hitoshi; Miyake, Takahito; Doi, Masao",Yamaguchi Y,2021,Scientific Reports,20260330T155438,Animalia,Chordata,Mammalia,Rodentia,Muridae,,Mus,Mus musculus,24.18,,,,,,not_specified,,Gpr19-/- (knockout),,DD,,locomotor_activity,,,,see extraction_reasoning,,,"Mus musculus Linnaeus, 1758",7429082,,0.8,True,primary,unpaywall,,,,2026-03-30,,,,,,,pdfs/Circadian/10_1038_s41598-021-01764-8.pdf
10.1371/journal.pbio.1000503,Genome-Wide Analysis of Light- and Temperature-Entrained Circadian Transcripts in Caenorhabditis elegans,"van der Linden AM, Beverly M, Kadener S, Rodriguez J, Wasserman S, et al.",van der Linden,2010,PLoS Biology,20260330T155438,Animalia,Nematoda,Chromadorea,Rhabditida,Rhabditidae,,Caenorhabditis,Caenorhabditis elegans,23.56,,0.4,,,,hermaphrodite,,wild-type (N2),,DD,15,gene_expression,K11H12.6 transcript rhythm,,,see extraction_reasoning,Gene K11H12.6 at 15°C,"Free-running period of K11H12.6 gene expression after light entrainment, measured by qRT-PCR over 2 days in DD","Caenorhabditis elegans (Maupas, 1899) Dougherty, 1953",2283683,,0.85,False,primary,unpaywall,,,,2026-03-30,,,,,,,pdfs/Nematoda/10_1371_journal_pbio_1000503.pdf
