state,posterior,prior,likelihood,16s_fas_gb.treeLikelihood,18s_fas_gb.treeLikelihood,28s_fas_gb.treeLikelihood,coi_1_1.treeLikelihood,speciation
3926000,-389720.04,-5184.511826,-384535.5282,-69000.90562,-62358.49856,-20795.67786,-232380.4462,-5158.863144
3927000,-389723.6352,-5186.059182,-384537.576,-68995.0338,-62391.91984,-20794.69663,-232355.9258,-5161.358214
3928000,-389725.6987,-5185.987961,-384539.7107,-68978.27956,-62411.04186,-20802.76175,-232347.6275,-5161.758618
3929000,-389747.0536,-5185.093698,-384561.9599,-68999.25275,-62366.10917,-20808.26111,-232388.3369,-5160.552475
3930000,-389748.1971,-5186.349182,-384561.8479,-69002.39967,-62322.04597,-20831.86665,-232405.5356,-5161.577241
3931000,-389745.7943,-5186.336043,-384559.4582,-68990.59042,-62392.11018,-20884.54504,-232292.2126,-5162.134667
3932000,-389739.257,-5186.541812,-384552.7152,-69001.24202,-62364.77649,-20852.53844,-232334.1582,-5162.10389
3933000,-389735.6558,-5187.701635,-384547.9542,-68989.93575,-62256.28015,-20805.72532,-232496.0129,-5163.989758
3934000,-389764.2598,-5183.778537,-384580.4813,-68967.74394,-62377.73712,-20824.29923,-232410.701,-5159.815619
3935000,-389781.023,-5188.463815,-384592.5591,-68987.05255,-62421.5827,-20820.35844,-232363.5655,-5164.716856
3936000,-389788.8934,-5188.559921,-384600.3335,-68962.25667,-62418.62627,-20819.86515,-232399.5854,-5164.701363
3937000,-389772.0904,-5183.748989,-384588.3414,-68980.87715,-62337.73895,-20825.42364,-232444.3017,-5159.723085
3938000,-389774.7052,-5188.933348,-384585.7718,-68967.32797,-62402.54818,-20804.85606,-232411.0396,-5163.088254
3939000,-389784.6308,-5181.636973,-384602.9939,-68988.8427,-62382.93305,-20813.71318,-232417.5049,-5157.947517
3940000,-389792.5748,-5183.488505,-384609.0862,-68980.5612,-62478.54947,-20861.28262,-232288.693,-5159.79146
3941000,-389788.7836,-5185.106115,-384603.6775,-69008.64416,-62281.77942,-20829.62652,-232483.6274,-5161.334972
3942000,-389785.0726,-5184.244467,-384600.8282,-69003.21752,-62337.03184,-20845.41462,-232415.1642,-5159.317628
3943000,-389782.9149,-5181.711501,-384601.2034,-69031.647,-62355.70869,-20832.76677,-232381.0809,-5157.523161
3944000,-389798.4807,-5185.850622,-384612.6301,-69079.50457,-62176.17784,-20775.04845,-232581.8993,-5160.471914
3945000,-389801.5105,-5188.285908,-384613.2246,-69055.54793,-62341.33,-20803.98315,-232412.3635,-5161.197255
3946000,-389807.0295,-5186.803076,-384620.2265,-69072.41055,-62326.37283,-20814.86097,-232406.5821,-5160.240639
3947000,-389796.0213,-5181.521379,-384614.4999,-69069.64116,-62303.4722,-20796.58372,-232444.8028,-5157.390455
3948000,-389789.606,-5180.659578,-384608.9464,-69055.0735,-62287.84667,-20823.47753,-232442.5487,-5155.703591
3949000,-389770.5653,-5182.61929,-384587.946,-69020.08373,-62330.19104,-20830.58039,-232407.0909,-5157.406196
3950000,-389755.9242,-5183.710737,-384572.2134,-69042.15231,-62242.26918,-20828.12516,-232459.6668,-5158.159974
3951000,-389752.7657,-5184.275835,-384568.4898,-69044.39333,-62240.162,-20845.74381,-232438.1907,-5157.211406
3952000,-389725.9512,-5183.751098,-384542.2001,-69019.92699,-62415.94426,-20868.64192,-232237.6869,-5157.148708
3953000,-389736.1734,-5184.832661,-384551.3407,-69024.6965,-62267.45878,-20853.56207,-232405.6234,-5157.839272
3954000,-389731.6715,-5180.22675,-384551.4447,-69035.35099,-62227.22829,-20846.61498,-232442.2505,-5155.153244
3955000,-389731.1032,-5183.611802,-384547.4914,-69013.00469,-62264.53427,-20852.8856,-232417.0669,-5158.646325
3956000,-389732.445,-5185.214693,-384547.2303,-68998.86248,-62275.21608,-20840.67919,-232432.4725,-5159.676917
3957000,-389717.9318,-5182.139633,-384535.7921,-69028.19192,-62141.68834,-20821.00163,-232544.9102,-5157.682986
3958000,-389715.308,-5183.332701,-384531.9753,-69012.07678,-62265.20576,-20824.29219,-232430.4005,-5158.544002
3959000,-389715.7375,-5184.371184,-384531.3663,-69031.83191,-62183.34421,-20831.02177,-232485.1684,-5159.386366
3960000,-389712.7768,-5185.089771,-384527.6871,-69018.12134,-62222.78874,-20830.2079,-232456.5691,-5160.182804
3961000,-389719.1005,-5186.843342,-384532.2571,-69018.06213,-62222.03054,-20830.15547,-232462.009,-5161.344324
3962000,-389707.2792,-5181.685179,-384525.594,-69024.4088,-62156.25949,-20804.41331,-232540.5124,-5157.304143
3963000,-389717.4741,-5182.309364,-384535.1648,-69011.73922,-62227.69511,-20806.58842,-232489.142,-5157.996448
3964000,-389709.371,-5185.572519,-384523.7985,-69026.84572,-62196.22275,-20801.07694,-232499.6531,-5161.135295
3965000,-389712.8367,-5189.645223,-384523.1915,-69018.85788,-62300.27575,-20823.56911,-232380.4888,-5161.3329
3966000,-389704.2516,-5183.411539,-384520.8401,-69050.83029,-62240.86558,-20817.20515,-232411.9391,-5159.129488
3967000,-389720.2218,-5182.976745,-384537.245,-68992.61156,-62254.31817,-20817.29361,-232473.0217,-5158.280363
3968000,-389708.5364,-5186.835139,-384521.7013,-68984.57448,-62316.04722,-20825.29845,-232395.7811,-5160.391433
3969000,-389693.8368,-5179.271995,-384514.5649,-69000.13605,-62284.51984,-20818.70477,-232411.2042,-5154.505467
3970000,-389699.4863,-5179.962878,-384519.5234,-68983.64803,-62443.71444,-20878.77486,-232213.386,-5155.526055
3971000,-389684.9176,-5181.788063,-384503.1295,-69010.88427,-62329.90233,-20851.0042,-232311.3387,-5157.451658
3972000,-389701.56,-5181.116126,-384520.4439,-69015.31006,-62318.24607,-20839.73666,-232347.1511,-5156.255456
3973000,-389716.6996,-5180.825434,-384535.8742,-69016.5241,-62300.62443,-20823.23568,-232395.49,-5156.482454
3974000,-389727.7854,-5181.763372,-384546.022,-68994.87764,-62468.67246,-20854.41306,-232228.0588,-5157.471544
3975000,-389742.0531,-5189.627452,-384552.4256,-69034.51441,-62284.40626,-20822.03907,-232411.4659,-5162.747352
3976000,-389743.9327,-5187.042308,-384556.8904,-69039.63326,-62351.53421,-20832.4306,-232333.2923,-5162.630131
3977000,-389738.6638,-5183.633064,-384555.0307,-69038.16161,-62282.93334,-20823.94558,-232409.9902,-5159.40338
3978000,-389754.059,-5183.685675,-384570.3733,-69044.80067,-62349.10214,-20841.7299,-232334.7406,-5159.38669
3979000,-389729.0084,-5181.578088,-384547.4303,-69047.54065,-62283.1141,-20848.25518,-232368.5204,-5156.683443
3980000,-389710.7585,-5180.281326,-384530.4772,-69022.06029,-62346.62343,-20863.30725,-232298.4862,-5155.312842
3981000,-389700.2139,-5178.997019,-384521.2169,-69015.56236,-62382.48924,-20836.23113,-232286.9342,-5150.77282
3982000,-389711.3339,-5181.592937,-384529.741,-69044.90597,-62209.00579,-20829.46219,-232446.367,-5156.693563
3983000,-389698.9733,-5182.459606,-384516.5137,-69061.22391,-62186.95873,-20823.22998,-232445.1011,-5157.162229
3984000,-389700.3313,-5182.134908,-384518.1964,-69067.89235,-62230.39027,-20835.06825,-232384.8455,-5157.175233
3985000,-389700.3407,-5179.751035,-384520.5897,-69047.25518,-62231.92164,-20820.29563,-232421.1172,-5154.112578
3986000,-389713.7923,-5187.459808,-384526.3325,-69065.69569,-62171.43265,-20824.23471,-232464.9695,-5160.520736
3987000,-389703.008,-5183.628185,-384519.3798,-69035.37215,-62291.82674,-20849.74354,-232342.4374,-5156.707942
3988000,-389699.6254,-5185.407134,-384514.2183,-69054.23748,-62230.56222,-20845.06181,-232384.3568,-5158.70578
3989000,-389696.2168,-5186.844308,-384509.3725,-69057.95341,-62191.73796,-20816.28651,-232443.3946,-5160.147758
3990000,-389667.8553,-5185.407633,-384482.4477,-69013.06794,-62217.61929,-20823.38107,-232428.3794,-5159.061931
3991000,-389683.0384,-5190.213598,-384492.8248,-69036.83002,-62169.30962,-20803.67175,-232483.0134,-5163.125769
3992000,-389671.2077,-5185.995159,-384485.2126,-69031.93871,-62234.08616,-20801.35223,-232417.8355,-5158.882193
3993000,-389657.4995,-5186.9916,-384470.5079,-69018.75469,-62207.76874,-20782.93829,-232461.0461,-5160.434085
3994000,-389668.0892,-5187.067144,-384481.022,-69004.3723,-62314.07445,-20809.8818,-232352.6935,-5160.599617
3995000,-389655.3045,-5183.343087,-384471.9614,-69005.49414,-62304.24925,-20790.94465,-232371.2734,-5155.414275
3996000,-389678.0363,-5190.536307,-384487.5,-69072.73445,-62185.06242,-20784.82646,-232444.8767,-5163.019441
3997000,-389696.0722,-5187.297676,-384508.7745,-69054.76435,-62275.6866,-20798.79857,-232379.525,-5160.532727
3998000,-389689.8174,-5190.180042,-384499.6373,-69050.82743,-62289.25721,-20838.46128,-232321.0914,-5162.865505
3999000,-389695.2704,-5184.411633,-384510.8587,-69035.02659,-62355.66654,-20833.07208,-232287.0935,-5157.760207
4000000,-389699.5564,-5187.548429,-384512.0079,-69028.20482,-62325.70718,-20783.4961,-232374.5998,-5160.77177
4001000,-389716.8183,-5182.996054,-384533.8223,-69005.18943,-62327.59692,-20760.62515,-232440.4108,-5156.157254
4002000,-389715.4656,-5183.129071,-384532.3365,-69024.65492,-62274.38846,-20783.40803,-232449.8851,-5156.624845
4003000,-389725.3095,-5180.300085,-384545.0094,-69038.91428,-62218.96871,-20789.29969,-232497.8267,-5153.265396
4004000,-389708.5839,-5184.679005,-384523.9049,-69040.62033,-62219.5046,-20787.71234,-232476.0676,-5157.364728
4005000,-389699.1857,-5178.185671,-384521,-69024.41727,-62219.77991,-20768.50085,-232508.302,-5152.240702
4006000,-389715.7911,-5181.658531,-384534.1326,-69017.55666,-62310.6083,-20754.47961,-232451.4881,-5155.446694
4007000,-389724.9397,-5179.79824,-384545.1415,-69047.427,-62173.09938,-20745.69126,-232578.9238,-5153.091121
4008000,-389736.339,-5184.941624,-384551.3973,-69055.06356,-62190.8123,-20746.4754,-232559.0461,-5158.372604
4009000,-389736.6801,-5183.1922,-384553.4879,-69042.12633,-62340.48755,-20758.9059,-232411.9681,-5157.222899
4010000,-389741.4364,-5183.548074,-384557.8883,-69027.49175,-62311.41632,-20774.12436,-232444.8558,-5157.656046
4011000,-389729.3657,-5183.320864,-384546.0449,-69014.92957,-62295.59086,-20770.89816,-232464.6263,-5155.566498
4012000,-389736.6053,-5184.798254,-384551.8071,-68999.00335,-62350.60681,-20783.81791,-232418.379,-5156.533135
4013000,-389733.8495,-5192.748833,-384541.1007,-69002.50994,-62299.27967,-20805.2431,-232434.068,-5163.716352
4014000,-389707.422,-5188.209533,-384519.2124,-68998.85232,-62239.71737,-20797.01804,-232483.6247,-5160.543901
4015000,-389710.5532,-5189.369996,-384521.1832,-68959.5318,-62391.84704,-20829.41038,-232340.3939,-5161.484935
4016000,-389714.3203,-5189.355379,-384524.9649,-68987.0629,-62214.45688,-20786.99368,-232536.4515,-5161.334233
4017000,-389704.0837,-5187.999464,-384516.0843,-68969.61542,-62278.27223,-20801.56932,-232466.6273,-5157.411274
4018000,-389702.9219,-5187.399746,-384515.5222,-69006.30335,-62230.1207,-20808.77495,-232470.3232,-5159.387889
4019000,-389717.3953,-5185.927257,-384531.468,-68990.3693,-62174.68183,-20807.52392,-232558.8929,-5158.346838
4020000,-389714.417,-5185.606539,-384528.8105,-68972.57696,-62183.36026,-20806.48417,-232566.3891,-5162.214857
4021000,-389694.2878,-5183.81023,-384510.4775,-68990.67041,-62273.1578,-20830.37057,-232416.2788,-5160.546538
4022000,-389693.2974,-5184.605012,-384508.6924,-69008.12536,-62150.47862,-20803.47421,-232546.6142,-5161.191256
4023000,-389691.7188,-5185.392596,-384506.3262,-69004.40002,-62210.58809,-20821.32047,-232470.0176,-5162.203756
4024000,-389684.3352,-5185.35696,-384498.9782,-69008.50035,-62267.28556,-20826.65372,-232396.5386,-5161.89375
4025000,-389688.5618,-5185.361731,-384503.2001,-69002.25398,-62312.54141,-20849.40081,-232339.0039,-5160.929222
4026000,-389691.4241,-5184.144275,-384507.2798,-68981.46196,-62302.69074,-20830.38845,-232392.7386,-5160.232767
4027000,-389701.0387,-5184.996655,-384516.0421,-69001.50398,-62202.57496,-20822.66967,-232489.2935,-5161.031279
4028000,-389710.8914,-5185.170816,-384525.7206,-69018.81869,-62239.06925,-20823.13588,-232444.6968,-5161.146691
4029000,-389705.9769,-5187.427223,-384518.5496,-69064.25883,-62177.46089,-20800.66207,-232476.1678,-5162.776865
4030000,-389708.863,-5188.204738,-384520.6583,-69036.53501,-62277.4373,-20829.37086,-232377.3151,-5163.220096
4031000,-389695.9744,-5181.870938,-384514.1035,-69058.59994,-62227.95648,-20811.37271,-232416.1744,-5158.15378
4032000,-389695.825,-5185.994457,-384509.8305,-69046.72099,-62179.43014,-20796.1871,-232487.4923,-5162.275217
4033000,-389709.88,-5181.417302,-384528.4627,-69045.55387,-62268.61631,-20798.04311,-232416.2494,-5157.261745
4034000,-389708.6249,-5189.705847,-384518.9191,-69027.16474,-62367.17584,-20822.76089,-232301.8176,-5165.665992
4035000,-389700.2795,-5182.113552,-384518.166,-69049.15509,-62222.97985,-20793.19282,-232452.8382,-5158.226946
4036000,-389719.1316,-5184.691681,-384534.4399,-69025.62277,-62390.13774,-20819.06241,-232299.617,-5160.094139
4037000,-389711.9951,-5186.68992,-384525.3052,-69017.47804,-62305.09303,-20820.32163,-232382.4125,-5162.575279
4038000,-389704.4611,-5185.685425,-384518.7757,-69038.6694,-62214.76376,-20809.85311,-232455.4894,-5159.980143
4039000,-389703.8426,-5188.91637,-384514.9262,-69028.73338,-62251.84309,-20812.23645,-232422.1133,-5164.737071
4040000,-389720.4213,-5185.731146,-384534.6901,-69029.5656,-62295.6545,-20805.81976,-232403.6503,-5161.906874
4041000,-389732.6005,-5183.776083,-384548.8244,-69048.82164,-62210.57763,-20798.80563,-232490.6195,-5159.811072
4042000,-389739.7136,-5182.777846,-384556.9358,-69004.01146,-62389.31257,-20816.61371,-232346.9981,-5157.496271
4043000,-389738.3226,-5185.565565,-384552.757,-69023.0129,-62352.41725,-20808.44252,-232368.8843,-5157.388138
4044000,-389735.4411,-5186.708874,-384548.7323,-69001.48754,-62384.72439,-20809.26005,-232353.2603,-5162.193939
4045000,-389737.9433,-5190.826208,-384547.1171,-69007.6636,-62440.50126,-20809.36185,-232289.5904,-5166.109814
4046000,-389722.1201,-5189.75911,-384532.361,-69022.10813,-62315.05761,-20782.08845,-232413.1068,-5165.135958
4047000,-389722.7588,-5187.024481,-384535.7343,-69037.31004,-62381.97461,-20772.82575,-232343.6239,-5162.122024
4048000,-389714.4806,-5187.283345,-384527.1972,-69039.89503,-62378.87058,-20774.80218,-232333.6294,-5162.171883
4049000,-389710.8168,-5190.503382,-384520.3135,-69049.17369,-62299.43427,-20761.94896,-232409.7565,-5166.198679
4050000,-389706.0958,-5191.288485,-384514.8073,-69041.89709,-62359.85912,-20751.04539,-232362.0057,-5166.611307
4051000,-389716.7282,-5186.518519,-384530.2096,-69052.20465,-62256.66344,-20724.72558,-232496.616,-5162.711795
4052000,-389726.0649,-5187.717873,-384538.347,-69059.86937,-62262.28528,-20711.72997,-232504.4624,-5164.199872
4053000,-389718.6329,-5189.798248,-384528.8347,-69059.67452,-62326.07537,-20736.69917,-232406.3856,-5166.342311
4054000,-389724.1197,-5185.621886,-384538.4978,-69095.28119,-62289.41242,-20709.28978,-232444.5144,-5160.786736
4055000,-389732.9738,-5187.334325,-384545.6395,-69102.75599,-62300.03088,-20730.35366,-232412.499,-5163.396474
4056000,-389732.1913,-5184.270843,-384547.9205,-69081.13809,-62264.18309,-20722.84875,-232479.7505,-5159.181102
4057000,-389722.1221,-5192.134042,-384529.9881,-69090.80597,-62212.18719,-20737.77857,-232489.2163,-5166.024589
4058000,-389721.3017,-5187.837318,-384533.4644,-69068.74561,-62300.35839,-20759.75811,-232404.6023,-5163.785804
4059000,-389699.6558,-5185.114949,-384514.5408,-69089.54379,-62189.21985,-20743.11052,-232492.6666,-5159.379445
4060000,-389703.4648,-5184.684559,-384518.7803,-69094.35532,-62155.60883,-20755.73707,-232513.0791,-5160.513575
4061000,-389713.9841,-5183.856707,-384530.1274,-69077.67475,-62195.77132,-20779.30568,-232477.3756,-5158.896933
4062000,-389710.9957,-5187.850955,-384523.1448,-69036.07895,-62266.57372,-20780.03155,-232440.4606,-5163.280426
4063000,-389706.5911,-5187.437734,-384519.1534,-69032.41081,-62262.81713,-20764.76099,-232459.1645,-5163.270295
4064000,-389699.635,-5189.777313,-384509.8577,-69036.08771,-62222.31903,-20767.72436,-232483.7266,-5164.316983
4065000,-389709.8538,-5193.72943,-384516.1244,-69039.51088,-62262.30124,-20776.37407,-232437.9382,-5168.248094
4066000,-389718.8789,-5185.531551,-384533.3474,-69038.2302,-62315.87825,-20781.72612,-232397.5128,-5162.039772
4067000,-389720.8595,-5197.465983,-384523.3935,-69048.95512,-62267.23113,-20763.9599,-232443.2474,-5170.506677
4068000,-389731.2514,-5190.974857,-384540.2766,-69035.75969,-62250.08264,-20781.16491,-232473.2693,-5166.017834
4069000,-389733.426,-5181.502967,-384551.923,-69022.09253,-62357.07618,-20803.41814,-232369.3362,-5155.735925
4070000,-389744.8759,-5184.198118,-384560.6778,-68990.17949,-62485.67071,-20817.92924,-232266.8984,-5160.718252
4071000,-389746.7968,-5183.384524,-384563.4123,-69021.50486,-62351.06998,-20790.52594,-232400.3115,-5158.519917
4072000,-389757.018,-5185.27443,-384571.7436,-69028.53589,-62358.78862,-20811.8412,-232372.5779,-5161.28163
4073000,-389747.9978,-5183.65531,-384564.3425,-69030.33032,-62330.86507,-20822.07789,-232381.0693,-5159.269141
4074000,-389738.9627,-5194.048625,-384544.9141,-69051.99855,-62221.58674,-20799.76207,-232471.5668,-5169.599536
4075000,-389737.8975,-5189.852644,-384548.0449,-69002.41072,-62400.30334,-20827.90295,-232317.4279,-5166.018428
4076000,-389736.3182,-5184.834192,-384551.484,-69019.21562,-62317.65078,-20812.81391,-232401.8037,-5160.13144
4077000,-389744.5491,-5189.539449,-384555.0096,-69016.90126,-62270.8801,-20803.17058,-232464.0577,-5163.767674
4078000,-389741.1506,-5189.833687,-384551.3169,-69008.19396,-62326.63702,-20818.61367,-232397.8722,-5162.923632
4079000,-389734.511,-5189.296852,-384545.2141,-69000.63991,-62370.41537,-20820.83502,-232353.3238,-5160.919756
4080000,-389719.8542,-5191.935586,-384527.9186,-68991.91231,-62288.87868,-20813.61967,-232433.508,-5165.695717
4081000,-389717.8651,-5190.52254,-384527.3425,-68967.46596,-62334.48871,-20840.17178,-232385.2161,-5164.071287
4082000,-389725.3593,-5194.280905,-384531.0784,-68962.84232,-62329.45683,-20840.93562,-232397.8436,-5166.944011
4083000,-389701.7418,-5189.162447,-384512.5794,-68951.80423,-62386.10608,-20838.28537,-232336.3837,-5163.489414
4084000,-389714.2619,-5189.182401,-384525.0795,-68945.1569,-62393.60916,-20840.45017,-232345.8633,-5162.743123
4085000,-389712.8363,-5189.131285,-384523.705,-68960.01453,-62307.09058,-20843.89082,-232412.709,-5163.480926
4086000,-389724.7209,-5188.551821,-384536.169,-68984.94497,-62275.90991,-20829.84699,-232445.4672,-5162.864823
4087000,-389728.6118,-5186.672233,-384541.9396,-69009.79048,-62271.46238,-20824.94943,-232435.7373,-5160.486246
4088000,-389737.9739,-5191.537913,-384546.436,-68992.99821,-62310.80185,-20815.61571,-232427.0203,-5164.472573
4089000,-389734.2297,-5191.407181,-384542.8225,-69008.06765,-62297.04233,-20816.02074,-232421.6918,-5165.559467
4090000,-389741.0549,-5190.344786,-384550.7101,-68995.01804,-62321.12242,-20822.95868,-232411.611,-5164.14956
4091000,-389759.9592,-5195.022702,-384564.9365,-68973.67696,-62439.07461,-20818.26982,-232333.9151,-5168.147939
4092000,-389748.7915,-5191.938362,-384556.8531,-68958.5892,-62349.84297,-20797.94223,-232450.4787,-5166.231179
4093000,-389770.2181,-5193.965098,-384576.253,-68961.00234,-62404.17697,-20813.41374,-232397.6599,-5168.086046
4094000,-389774.9075,-5194.490664,-384580.4169,-68981.42089,-62384.84918,-20814.12143,-232400.0254,-5167.958152
4095000,-389786.9077,-5195.385446,-384591.5222,-69002.43915,-62364.5481,-20804.35801,-232420.177,-5169.434235
