Higher taxonomic group,Order,Family,Genus,Species,Chromosome number (female),Chromosome number (male),"Predicted ploidy (1,2,3,4)","Sexual system (hermaphrodite,monoecy,dioecy,gynodioecy,androdioecy,gynomonoecy,andromonoecy,polygamodioecy,polygamomonoecy,apomictic,other)","Karyotype (ZO,ZW,XY,XO,WO,homomorphic,complex XY,complex ZW)","Genotypic (male heterogametic,female heterogametic,GSD,polygenic)","Haplodiploidy (arrhenotoky,paternal genome elimination,other)","Environmental (TSD,TSD Ia,TSD Ib,TSD II,size,density,pH,ESD_other)","Polyfactorial (yes,no)","Molecular basis (dosage,Y dominant,W dominant)",entry initials,entry name,entry email,"notes, comments",source: Chromosome number (female),source: Chromosome number (male),"source: Predicted ploidy (1,2,3,4)","source: Sexual system (hermaphrodite,monoecy,dioecy,gynodioecy,androdioecy,gynomonoecy,andromonoecy,polygamodioecy,polygamomonoecy,apomictic,other)","source: Karyotype (ZO,ZW,XY,XO,WO,homomorphic,complex XY,complex ZW)","source: Genotypic (male heterogametic,female heterogametic,GSD,polygenic)","source: Haplodiploidy (arrhenotoky,paternal genome elimination,other)","source: Environmental (TSD,TSD Ia,TSD Ib,TSD II,size,density,pH,ESD_other)","source: Polyfactorial (yes,no)","source: Molecular basis (dosage,Y dominant,W dominant)"
Mammalia,Rodentia,Myocastoridae,Myocastor,Myocastor coypus,42,42,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Nesomyidae,Mystromys,Mystromys albicaudatus,32,32,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Ochotonidae,Ochotona,Ochotona princeps,68,68,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Ammospermophilus,Ammospermophilus harrisii,32,32,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Citellus,Citellus citellus,40,40,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Eutamias,Eutamias minimus,38,38,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Eutamias,Eutamias sibiricus,38,38,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Eutamias ,Eutamias  amoenus,38,38,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.",,"Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Eutamias ,Eutamias  ruficaudus,38,38,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.",,"Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Funambulus,Funambulus pennati,54,54,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Funambulus ,Funambulus  palmarum,46,46,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.",,"Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Funambulus ,Funambulus  tristriatus,46,46,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.",,"Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1975) An Atlas of Mammalian Chromosomes, Volume 9, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Glaucomys,Glaucomys volans,48,48,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Hylopetes ,Hylopetes  alboniger alboniger,38,38,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.",,"Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Marmota,Marmota marmota,38,38,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Marmota,Marmota monax,38,38,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Menetes,Menetes berdmorei,62,62,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1974) An Atlas of Mammalian Chromosomes, Volume 8, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus niger rufiventer,40,40,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1972) An Atlas of Mammalian Chromosomes, Volume 6, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Sciurus ,Sciurus  vulgaris,40,40,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.",,"Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Spermophilus,Spermophilus beldingi,30,30,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Spermophilus,Spermophilus richardsonii,34,34,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus hudsonicus streatori,46,46,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.",,"Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1967) An Atlas of Mammalian Chromosomes, Volume 1, Springer-Verlag, New York.",,,,
Mammalia,Rodentia,Spalacidae,Spalax,Spalax ehrenbergi,60,60,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1973) An Atlas of Mammalian Chromosomes, Volume 7, Springer-Verlag, New York.",,,,
Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia chinenesis,62,62,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1969) An Atlas of Mammalian Chromosomes, Volume 3, Springer-Verlag, New York.",,,,
Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia glis,60,60,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1968) An Atlas of Mammalian Chromosomes, Volume 2, Springer-Verlag, New York.",,,,
Mammalia,Scandentia,Tupaiidae,Tupaia,Tupaia montana,68,68,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1970) An Atlas of Mammalian Chromosomes, Volume 4, Springer-Verlag, New York.",,,,
Mammalia,Soricomorpha,Soricidae,Sorex,Sorex araneus Race A,22,23,,gonochorous,complex XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,XY1Y2,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,,,,
Mammalia,Soricomorpha,Soricidae,Sorex,Sorex gemelleus,22,23,,gonochorous,complex XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,XY1Y2,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,Yoshida K. and Kitano J. (2012) The contribution of female meiotic drive to the evolution of neo-sex chromosomes. Evolution 66: 3198-3208.,,,,
Mammalia,Tubulidentata,Oryceteropidae,Orycteropus,Orycteropus afer,20,20,,gonochorous,XY,male heterogametic,,,,,JK,Jun Kitano,jkitano@lab.nig.ac.jp,,"Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.","Pardo-Manuel de Villena F., Sapienza C. (2001) Female meiosis drives karyotype evolution in mammals. Genetics 159: 1179-1189.",,"Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.","Hsu T.C., Benirschke K. (1971) An Atlas of Mammalian Chromosomes, Volume 5, Springer-Verlag, New York.",,,,
