Order,Suborder,Family,Genus,species,Reproductive.mode,B.chromosomes,Ploidy.level,Sex.chromosome.system,Meioformula,Diploid.number,Notes,Citation,Sex.Chromosome.System,,
Coleoptera,Polyphaga,Curculionidae,Hilaus,Hilaus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=20M 9+Xyp,20,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hilaus,Hilaus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hilaus,Hilaus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=24M 11+Xyp,24,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hydrophilus,Hydrophilus olivaceus,Sexual diplodiploidy,,,XO,2n=29M 14+XO,29,  ,Dasgupta (1977),XO,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius abietis     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius abietis haroldi    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius albosparsus     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius aliradicis     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius congener     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius cribripennis     ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius desbrochersi     ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius elongatus     ,Sexual diplodiploidy,,,Xyp,2n=48M 23+Xyp,48,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius exculptus     ,Sexual diplodiploidy,,,Xyp,2n=28M 13+Xyp,28,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius freyi (=exculptus)    ,Sexual diplodiploidy,,,Xyp,2n=28M 13+Xyp,28,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius galloisi     ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius gebleri     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius gigas     ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius insularis     ,Sexual diplodiploidy,,,Xyp,2n=50M/2n=50F 24+Xyp,50,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius montanus     ,Sexual diplodiploidy,,,,2n=20F ,20,  ,S. Smith and Virkki (1978),unreported,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius pales     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius perforatus     ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius piceus     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius pinicola     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius pistri     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius pistri karafutoensis    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius radicis     ,Sexual diplodiploidy,,,Xyp,2n=22M/2n=22F 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius sp. 1    ,Sexual diplodiploidy,,,,2n=24F ,24,  ,S. Smith and Virkki (1978),unreported,,
Coleoptera,Polyphaga,Curculionidae,Hylobius,Hylobius warreni     ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera elongata     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera medicaginis     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera mongolicus     ,Sexual diplodiploidy,,,XY,2n=22M/2n=22F 10+XY,22,  ,S. Smith and Virkki (1978),XY,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera nigrirostris     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera postica     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera punctata     ,Sexual diplodiploidy,,,NeoXY,2n=20M 9+NeoXY,20,,"Lachowska, Holecova, and Rozek (1998)",NeoXY,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera punctata     ,Sexual diplodiploidy,,,XY,,,  ,S. Smith and Virkki (1978),XY,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera rumicus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypera,Hypera viciae     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypermias,Hypermias sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypolixus,Hypolixus truncatulus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypolixus,Hypolixus truncatulus     ,Sexual diplodiploidy,,,Xyp,2n=44M 21+Xyp,44,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Hypomeces,Hypomeces squamosus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Indocurculio,Indocurculio minutus     ,Sexual diplodiploidy,,,Xyp,2n=24M 11+Xyp,24,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Indomecus,Indomecus lectus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Indomias,Indomias acutipennis     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Ixalma,Ixalma dentipes     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Larinodontes,Larinodontes obtusus     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Larinus,Larinus griseopilosus     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Larinus,Larinus latissimus     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Larinus,Larinus meleagris     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Larinus,Larinus saussureae     ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepidospyris,Lepidospyris demissus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepidospyris,Lepidospyris demissus     ,Sexual diplodiploidy,,,Xyyp,2n=23M 10+Xyyp,23,,"Lachowska, Holecova, and Rozek (1998)",complex,,
Coleoptera,Polyphaga,Curculionidae,Lepropus,Lepropus chrysochlorus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepropus,Lepropus chrysochlorus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepropus,Lepropus flavovittatus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepropus,Lepropus lateralis     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Leptomias,Leptomias angustatus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Leptomias,Leptomias waltersi     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepyrus,Lepyrus alternans     ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepyrus,Lepyrus japonicus     ,Sexual diplodiploidy,,,XY,2n=30M 14+XY,30,  ,S. Smith and Virkki (1978),XY,,
Coleoptera,Polyphaga,Curculionidae,Lepyrus,Lepyrus konoi     ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lepyrus,Lepyrus palustris     ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Limnobaris,Limnobaris jucunda     ,Sexual diplodiploidy,,,Xyp,2n=24M 11+Xyp,24,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Limnobaris,Limnobaris jucunda     ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Liophloeus,Liophloeus gibbus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Liophloeus,Liophloeus lentus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Liophloeus,Liophloeus tessulatus     ,Parthenogenetic,,3,,2n=29-31F ,29,  ,S. Smith and Virkki (1978),none,,
Coleoptera,Polyphaga,Curculionidae,Liophloeus,Liophloeus tessulatus     ,Sexual diplodiploidy,,,Xyp,2n=22M/2n=22F 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Liparus,Liparus glabrirostris     ,Sexual diplodiploidy,,,,2n=32M ,32,  ,"Lachowska, Holecova, and Rozek (1998)",unreported,,
Coleoptera,Polyphaga,Curculionidae,Listroderes,Listroderes costirostris     ,Parthenogenetic,,3,,2n=25-30F ,25,  ,S. Smith and Virkki (1978),none,,
Coleoptera,Polyphaga,Curculionidae,Listroderes,Listroderes costirostris     ,Parthenogenetic,,3,,2n=28-41F ,28,  ,S. Smith and Virkki (1978),none,,
Coleoptera,Polyphaga,Curculionidae,Listroderes,Listroderes costirostris     ,Parthenogenetic,,3,,2n=29-30F ,29,  ,S. Smith and Virkki (1978),none,,
Coleoptera,Polyphaga,Curculionidae,Listroderes,Listroderes costirostris     ,Parthenogenetic,,3,,2n=30F ,30,  ,S. Smith and Virkki (1978),none,,
Coleoptera,Polyphaga,Curculionidae,Listroderes,Listroderes costirostris     ,Parthenogenetic,,3,,2n=33F ,33,  ,S. Smith and Virkki (1978),none,,
Coleoptera,Polyphaga,Curculionidae,Lixus,Lixus acutipennis     ,Sexual diplodiploidy,,,Xyp,2n=46M 22+Xyp,46,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lixus,Lixus cardui     ,Sexual diplodiploidy,,,Xyp,2n=44M 21+Xyp,44,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lixus,Lixus divaricatus     ,Sexual diplodiploidy,,,Xyp,2n=46M 22+Xyp,46,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lixus,Lixus impressiventris     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lixus,Lixus maculatus     ,Sexual diplodiploidy,,,Xyp,2n=46M 22+Xyp,46,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lixus,Lixus subtilis     ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Lobotrachelus,Lobotrachelus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=28M 13+Xyp,28,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Macrocorynus,Macrocorynus griseoides     ,Parthenogenetic,,3,,2n=33F ,33,  ,"Lachowska, Holecova, and Rozek (1998)",none,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis alutacea     ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis gentilis     ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis leconti     ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis leconti     ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis leconti     ,Sexual diplodiploidy,,,,2n=16M ,16,  ,S. Smith and Virkki (1978),unreported,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis perforata     ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis piceae     ,Sexual diplodiploidy,,,NeoXY,2n=30M 14+NeoXY,30,,S. Smith and Virkki (1978),NeoXY,,
Coleoptera,Polyphaga,Curculionidae,Magdalis,Magdalis sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=34M 16+Xyp,34,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus fumosus     ,Sexual diplodiploidy,,,Xyp,2n=36M 17+Xyp,36,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus nipponicus     ,Sexual diplodiploidy,,,Xyp,2n=28M 13+Xyp,28,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. 1    ,Sexual diplodiploidy,,,NeoXY,2n=20M 9+NeoXY,20,,S. Smith and Virkki (1978),NeoXY,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. 2    ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. 3    ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. Nov.    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. Nov.    ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mechistocerus,Mechistocerus sp. Nov.    ,Sexual diplodiploidy,,,Xyp,2n=40M 19+Xyp,40,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mecopomorphus,Mecopomorphus griseus     ,Sexual diplodiploidy,,,Xyp,2n=24M 11+Xyp,24,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mecyslobus,Mecyslobus flavosigtus     ,Sexual diplodiploidy,,,Xyp,2n=34M 16+Xyp,34,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mecyslobus,Mecyslobus westermanni     ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mecysmoderes,Mecysmoderes sp. 1    ,Sexual diplodiploidy,,,XY,2n=38M 18+XY,38,  ,S. Smith and Virkki (1978),XY,,
Coleoptera,Polyphaga,Curculionidae,Mecysolobus,Mecysolobus erro     ,Sexual diplodiploidy,,,Xyp,2n=34M 16+Xyp,34,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mecysolobus,Mecysolobus flavosigtus     ,Sexual diplodiploidy,,,Xyp,2n=34M 16+Xyp,34,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Mecysolobus,Mecysolobus trifidus     ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Meotiorrhynchus,Meotiorrhynchus querendus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Metamasius,Metamasius hemipterus     ,Sexual diplodiploidy,,,Xyp,2n=26M 12+Xyp,26,  ,"A. Dutrillaux, Xie, and Dutrillaux (2008b)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Metapocyrtus,Metapocyrtus yogunianus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Metapocyrtus,Metapocyrtus yogunianus     ,Sexual diplodiploidy,,,Xyp,2n=42M 20+Xyp,42,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Metialma,Metialma scenica     ,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Metialma,Metialma sp,Sexual diplodiploidy,,,Xyp,2n=32M 15+Xyp,32,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Metialma,Metialma sp,Sexual diplodiploidy,,,Xyp,2n=34M 16+Xyp,34,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Metialma,Metialma sp,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Miccotrogus,Miccotrogus picirostris     ,Sexual diplodiploidy,,,Xyp,2n=34M 16+Xyp,34,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus 11-pustulatus maculosus    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus angulatipes     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus blandus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus conspersus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus dentifer     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus discolor     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus discolor canescans    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Gill, Gulati, and Pajni (1990)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus dorsatus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus fumosus     ,Parthenogenetic,,3,,2n=33F ,33,  ,"Lachowska, Holecova, and Rozek (1998)",none,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus griseus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus kashmiriensis     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus leativirens     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus lefroi     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus nipponicus     ,Parthenogenetic,,3,,2n=33F ,33,  ,S. Smith and Virkki (1978),none,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus paetus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus pauper     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus sabulosus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus sp. 1    ,Sexual diplodiploidy,,,Xyp,2n=30M 14+Xyp,30,  ,S. Smith and Virkki (1978),Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus sp. 2    ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,"Lachowska, Holecova, and Rozek (1998)",Xy+,,
Coleoptera,Polyphaga,Curculionidae,Myllocerus,Myllocerus subfasciatus     ,Sexual diplodiploidy,,,Xyp,2n=22M 10+Xyp,22,  ,S. Smith and Virkki (1978),Xy+,,
